ComplexID,Subunits_UniProt_IDs
C_428,"Q9NTJ3,O95347,Q9BPX3,Q15003,Q15021"
C_429,"Q9BXF6,Q9BYZ2,O95267,Q9BRR6,Q9NUT2"
C_430,"P17028,Q96NB3,Q14966,P25490,Q96RD0"
C_431,"O00186,A1X283,Q9Y2L1,P53041,P02765"
C_432,"Q9H490,Q969N2,Q96S52,Q92643,O43292"
C_433,"Q9Y3A4,P49792,Q9NZM1,P43243,O43633"
C_434,"P82921,Q9BXJ9,P19105,Q9NX55,Q01518"
C_435,"Q96TA1,Q96HR8,Q8IYT4,O43719,O14617"
C_436,"Q9NZ01,Q9UNL2,O75940,Q7KZF4,P04843"
C_437,"Q96P70,Q14974,O60684,O15131,P52294"
C_438,"O43913,Q9UBD5,Q13416,Q9UFC0,P23743"
C_439,"Q9Y314,O75676,P23352,Q9UPW0,Q86XP3"
C_440,"Q9H3N1,Q9NX14,P53985,Q9Y5U9,Q9H1C7"
C_441,"O14957,O75127,Q9H7Z7,Q9H488,Q13423"
C_442,"Q8WXH0,Q96E29,Q8IWT6,Q8TDB8,P31040"
C_443,"P51148,P61026,O14880,Q8IYS2,O75844"
C_444,"Q9Y3D7,O00330,P33527,O60841,Q99613"
C_445,"Q15061,Q16864,O95071,P51668,P19525"
C_446,"P63220,Q9H2F9,P56385,P50995,P05141"
C_447,"P07951,P16949,Q14108,Q92804,Q16531"
C_448,"P23921,P00491,O00754,O00115,Q9UBS4"
C_449,"Q08AF3,Q8TDP1,Q5TBB1,O75792,O95747"
C_450,"O60907,Q96DI7,Q9UKM9,Q58FF8,Q9NWU2"
C_451,"P35269,Q96T76,Q9Y3D0,O76071,Q6P1J9"
C_452,"Q9UGR2,Q96QU8,Q96JC1,Q9H270,Q9BZV1"
C_453,"P18031,P12035,P06756,P34896,Q8IVS2"
C_454,"Q9Y2Z4,P29803,Q16891,Q15800,Q96HY6"
C_455,"Q6FIF0,Q9Y4P8,Q9Y6I4,Q9NUQ3,P40222"
C_456,"P23497,P55735,O94979,Q15436,P55011"
C_457,"P61421,Q8IUD2,P52298,Q09161,O15083"
C_458,"Q9BTV4,P82675,P61026,Q10471,O75844"
C_459,"P11441,P04216,Q14247,Q15020,Q8IZP0"
C_460,"Q6GQQ9,Q8WV07,P52701,P20585,P43246"
C_461,"Q9NYH9,Q96PU4,Q9BSL1,A6NIH7,Q6IBS0"
C_462,"Q7Z3B4,Q9UKX7,P49790,Q16626,Q15021"
C_463,"P11142,P17066,P54652,P08107,Q9Y2V2"
C_464,"Q9Y320,Q92544,Q9Y5J6,Q9NRX5,P11717"
C_465,"P35270,Q9NR45,P54727,P13796,P46108"
C_466,"Q9P2K5,Q9HCN4,Q5T1M5,O60888,Q9BWU1"
C_467,"P67775,P63151,P30154,P30153,Q14738"
C_468,"Q15554,Q9NYB0,Q92878,O60934,P49959"
C_469,"Q92558,Q5VIR6,O14530,Q9NQ66,O94913"
C_470,"P49750,Q9NZD8,Q96EA4,Q6NUQ1,Q01581"
C_471,"P04264,P35908,P35527,P13645,Q8IVF2"
C_472,"P22694,P17612,P13861,Q14011,Q14444"
C_473,"Q7Z2W4,O00442,P78406,P15151,P78549"
C_474,"P55072,P16949,P31948,P49321,P11142"
C_475,"P41236,Q9UJY1,Q9NPA8,Q9H773,Q6FI81"
C_476,"P52788,P40855,P49023,Q9Y536,Q8WVJ2"
C_477,"Q9HC07,Q8N766,P06744,Q8N2U0,O43852"
C_478,"Q15833,Q12846,O00161,P12429,P50995"
C_479,"Q9C0J8,Q6UN15,Q9UKF6,Q9P2I0,Q10570"
C_480,"Q9BYC9,Q96ST2,Q9H936,P06396,P21912"
C_481,"P62995,Q15434,Q15056,P06730,P31689"
C_482,"P18669,Q92882,P14174,Q15181,P54105"
C_483,"Q9Y4R8,Q15424,P54819,P58107,Q9BR76"
C_484,"Q86TC9,Q7Z3B3,Q14562,Q9H6A0,Q9BZJ0"
C_485,"Q15366,Q8N163,P54652,P08107,P68104"
C_486,"P61764,Q96AT9,Q9BV20,Q9H9A6,Q9Y597"
C_487,"Q9Y2Q9,O15118,O95139,Q9P0J0,Q9UBX3"
C_488,"P62834,Q15165,P39748,O75937,P60953"
C_489,"Q96C45,O60701,P49459,Q13404,Q9Y244"
C_490,"Q9BYD6,P10515,Q56VL3,Q8N4V1,Q9H845"
C_491,"P19634,P23511,P02686,Q9UK32,Q16543"
C_492,"P23193,Q01970,Q6N069,P41227,Q8IUF8"
C_493,"Q9Y6G5,Q9P000,Q9NX08,Q86VX2,Q9UBI1"
C_494,"P22695,P35232,P48047,P18859,O75947"
C_495,"A6NIH7,Q13242,Q13435,P78347,Q8N5G0"
C_496,"Q8IYW5,Q8NBT0,Q9NZJ7,Q9NVK5,Q01844"
C_497,"P13010,P54577,Q9HCD5,P36776,Q14204"
C_498,"P56377,P61966,Q9BXS5,O43747,Q10567"
C_499,"O43592,Q93009,O43396,P55055,Q8IUF8"
C_500,"Q15365,Q96G23,P14618,P08648,Q96AE4"
C_501,"Q8IX90,P35244,P15927,P27694,Q9UKK9,P28340"
C_502,"Q9H4L4,Q6NTF9,P61224,P61020,Q9HCE1,Q8N4Q1"
C_503,"Q9NSE4,P14923,Q86UP2,P16144,P35221,P19022"
C_504,"Q8NI36,O43818,Q15269,Q86YS7,O94829,P11474"
C_505,"Q8N1G0,P52739,Q9H7D7,Q8N2C7,Q9C0C9,Q6VN20"
C_506,"O14965,Q68DN6,Q9H6Z4,Q9H3S7,Q9NRX4,Q15398"
C_507,"Q86UK7,O14562,Q16763,Q9ULW0,Q9Y3C4,Q9C0B7"
C_508,"O15164,Q9H8X2,Q9UID3,Q14241,Q9NYV4,O75909"
C_509,"Q01082,Q13813,Q9UBK7,P14859,Q16643,Q9NUU7"
C_510,"Q9Y4B6,Q01081,P18754,P43487,P62826,P61970"
C_511,"Q8TCJ2,P04844,P04843,P39656,Q9H0U3,P27824"
C_512,"Q9NZ01,P20339,Q13724,Q8IXI1,O14494,Q9Y6M1"
C_513,"Q5JTH9,O15318,Q9H1D9,Q9BUI4,Q9NW13,P17812"
C_514,"Q6P5Z2,O15111,P09913,Q99871,Q8IX18,Q7Z478"
C_515,"Q9Y2U8,Q92615,O14908,Q9H4G4,O75128,Q9UKY7"
C_516,"Q9UDY2,Q8WXB4,Q14202,Q8NI36,Q9NPG3,P11474"
C_517,"Q9UHR5,Q92804,Q8WUM0,Q14315,P29692,Q16531"
C_518,"P53999,P35249,P35251,Q9NTI5,P12004,P13473"
C_519,"Q8N3U4,Q9UQ35,Q8IYB3,Q16637,P49756,Q96PK6"
C_520,"P51808,O75935,Q13561,O43237,P61163,P42025"
C_521,"O94842,Q9NZR1,Q9BWJ5,Q13435,Q7RTV0,Q8N5G0"
C_522,"Q15185,P37108,P49458,Q9NX24,Q9NY12,O60832"
C_523,"O00541,O75607,P06748,Q99733,P55209,P68400"
C_524,"Q16762,Q9BSH4,Q9BXS6,Q15599,Q3MHD2,Q96IR7"
C_525,"Q96PZ0,Q2VIR3,P41091,A6NK07,P20042,P05198"
C_526,"O75818,O75817,P54278,A4D2B8,P46459,P40692"
C_527,"Q9UNX4,P06400,Q9NRX1,Q92979,P49674,Q9Y6V7,Q13895"
C_528,"Q9BQ24,Q5MNZ6,O75083,P61086,P04818,Q9BRA2,P30566"
C_529,"Q12888,P08754,P04899,P63096,P29992,P62873,O60563"
C_530,"P07237,Q04695,P14314,Q14697,P14625,P27824,P27797"
C_531,"P51148,Q7L5Y9,Q02978,Q12907,Q96G23,O75955,Q16790"
C_532,"Q9NR46,O94855,P53992,Q13492,O75146,Q9Y4J8,O95782"
C_533,"Q96JP5,P45974,Q9GZZ9,Q96KB5,Q9BU02,O15020,P41229"
C_534,"Q6IAN0,Q8TDX6,O15155,Q04656,Q9UH62,O60641,Q9UKV3"
C_535,"P61006,Q13636,P22307,P17931,P51553,Q16527,O00116"
C_536,"Q8NC51,Q9UQ80,Q9BY44,P80723,P30049,P06576,P25705"
C_537,"Q9NRL3,O60568,Q8NBJ5,Q5VSL9,P26641,P24534,P10809"
C_538,"Q15904,P82663,P82650,Q9Y676,Q9Y2R9,Q99729,Q6P161"
C_539,"Q01831,Q9BUR4,P51784,Q16576,Q8NDT2,P51608,O14929"
C_540,"Q969F1,Q9Y5Q8,Q9UKN8,Q9Y5Q9,Q8WUA4,Q12789,Q86U86"
C_541,"Q8IYI6,Q9UPT5,Q8TAG9,O00471,Q96A65,O60645,Q96KP1"
C_542,"P62140,P62136,P51003,O15294,Q9H7Z6,P51610,P11802"
C_543,"P52788,Q8TEM1,Q8IXS6,Q5MIZ7,Q53H82,Q16719,P38432"
C_544,"P36954,P62487,O15514,P19387,P30876,P24928,P19388"
C_545,"Q9H814,O43432,P78344,Q04637,P23588,Q14240,P60842"
C_546,"A8K0Z3,Q2M389,Q12768,Q9Y4E1,Q5SNT6,Q641Q2,Q9Y3C0"
C_547,"P62491,P51149,P35579,P35580,P46940,O43504,P11021"
C_548,"O95365,P49754,Q9P253,Q9H269,Q96AX1,O75691,Q8WXA9"
C_549,"Q9BZL1,P62837,O14907,Q6PI78,P10599,P42765,Q9NQC3"
C_550,"P52735,P62256,Q8N584,P52888,Q9BWD1,Q9NP77,Q5MIZ7,Q53H82"
C_551,"Q9H900,O96006,P55060,P61964,Q9H3U1,O94782,P49459,Q12792"
C_552,"Q15907,P62491,P51149,Q9H0U4,P62820,P50395,P31150,O00170"
C_553,"O43395,O43172,O43447,Q9BVI0,Q86TB9,O96028,Q99547,O15116"
C_554,"Q9NZI6,O95391,P60866,Q9Y5S9,Q92620,Q96A72,P27816,Q13838"
C_555,"Q96DT7,Q9ULM3,Q69YN4,Q93008,Q5T4S7,Q15029,O75643,Q8N8D1"
C_556,"P15374,Q86UV5,A0AVT1,Q99598,Q15631,Q9Y3F4,P55786,P40424"
C_557,"P82930,Q96GC5,Q9Y6C9,Q9H2D1,P29966,P48059,Q01650,Q00839"
C_558,"Q9BRQ0,Q02818,Q9NSK0,Q9H0B6,Q07866,P33176,Q12840,P52732"
C_559,"Q96MW5,P83436,Q9Y2V7,Q9UP83,Q9H9E3,Q96JB2,Q14746,Q8WTW3"
C_560,"Q9UIA9,O14980,Q9GZL7,Q9H9H4,P54578,Q9H832,Q99816,Q86UE8"
C_561,"Q9Y3I0,Q96RW7,Q92839,Q8TEQ6,Q52LJ0,Q92499,Q9Y224,Q9BVC5"
C_562,"Q13426,P61011,Q13573,P42285,Q92620,P78527,Q9NYD6,Q6UX04"
C_563,"P61923,Q9UBF2,Q9Y678,O14579,P48444,P35606,P53618,P53621"
C_564,"Q96E11,P48382,Q96PU8,Q9NR12,Q15004,O95182,O43678,Q9UKY7"
C_565,"Q9UHR5,Q96S59,Q96RQ3,Q14315,P29692,Q14204,Q9NP97,Q14203"
C_566,"O43298,Q9HC36,Q13084,Q9NWU5,Q9NX20,P11233,B0I1T2,Q13421,P49006"
C_567,"O00330,P11177,P29803,P08559,P10515,Q02218,P03915,Q96DZ1,P10606"
C_568,"Q92508,Q9UKG9,Q13287,Q9HB07,Q86V88,Q9UGP4,Q96BN8,Q9NY33,P60981"
C_569,"Q8N9F8,P47985,Q9P0U1,P31483,Q99595,P84103,Q9UQ90,Q96NB2,Q9UQ53"
C_570,"Q9Y5V0,O00488,P55060,P38606,P15374,Q8IWV7,P45974,Q8NBS9,O43598"
C_571,"P40937,P35249,P40938,P35250,P35251,Q96QR8,Q00577,Q9BVC3,Q8WVB6"
C_572,"Q92759,Q13889,Q13888,P32780,P51948,P19447,P18074,P50613,P51946"
C_573,"O60783,P82912,P82664,Q9NWU5,Q6P1L8,Q99623,P17813,P49411,P33316"
C_574,"Q96I99,P53597,Q13586,Q9UHD8,Q9NVA2,O75396,Q96FQ6,Q15013,Q96AC1"
C_575,"A5PLL7,Q9Y5J7,P25325,P00491,P49821,O43464,Q96PL5,Q9UBS4,Q4G0N4"
C_576,"Q9BTM9,P45974,P62256,O75663,Q9NP77,Q9Y6Y8,O43598,P32119,Q06830"
C_577,"O15511,P59998,O15145,O15144,Q9BPX5,P61158,P61160,O15143,Q92747"
C_578,"O75475,P20810,Q01780,Q06265,Q9NQT4,Q9NPD3,Q9NQT5,Q13868,Q9H0S4"
C_579,"Q99627,Q9H9Q2,Q9UBW8,Q7L5N1,Q92905,Q9BT78,Q9UNS2,P61201,Q13098"
C_580,"Q96JM3,Q9Y2X9,Q9UBW7,Q5T200,Q9Y2W2,Q7Z5K2,Q9Y4E8,Q14694,Q9UJT2,Q7Z2W7"
C_581,"Q9NS69,Q99757,Q9NP81,Q7KZF4,O95758,Q969G5,Q9UMX5,Q8IWA4,Q12905,O00461"
C_582,"Q13263,P40227,Q92526,P50990,Q99832,P49368,P48643,P50991,P78371,P17987"
C_583,"Q8IY67,O60568,Q93100,P51808,P63172,P63167,Q14204,Q9NP97,O43237,Q9Y6G9"
C_584,"P62805,P84243,P62807,P33778,Q96A08,Q71UI9,P20671,P04908,Q96QV6,P16403"
C_585,"Q8TAD4,Q13488,Q9Y487,Q93050,Q9Y5K8,P15880,P62269,P62841,Q9Y3E5,Q9BTT0"
C_586,"Q96C90,O15212,Q99471,Q9NQP4,P61758,Q9UHV9,O60925,Q9NUG6,Q9Y5Y2,P00519"
C_587,"Q9UJT2,Q15459,Q8IXT5,Q06203,P33993,Q14566,P33992,P33991,P25205,P49736"
C_588,"Q15022,Q16576,Q09028,Q86YP4,O94776,O95983,Q92769,Q13547,Q14839,Q12873"
C_589,"Q9P0S9,Q15526,Q9Y512,Q02127,O00217,O75489,Q9BU61,P08574,P00403,Q7KZN9"
C_590,"O75717,Q3ZAQ7,Q03405,O95425,O95104,Q96BR5,Q9NX18,P55809,Q13228,Q8NHP8"
C_591,"O94826,Q9P0U1,O96008,Q9NS69,Q15388,Q3ZCQ8,Q9H9B4,Q6KC79,Q16611,Q9NP58"
C_592,"Q969M7,O75410,P19623,P31949,O15031,Q5TFE4,Q9GZT8,Q9Y680,Q99622,P21399"
C_593,"P30260,Q9UJX2,Q13042,Q9UJX3,Q9UJX4,Q9UJX5,Q9BS18,Q9UM13,Q9H1A4,Q9UJX6"
C_594,"Q08945,Q9Y5B9,Q92541,Q8N7H5,Q8WVC0,Q6PD62,P67870,P19784,P68400,Q6P1J9"
C_595,"O60293,Q15906,Q6ZRS2,Q9Y230,Q9Y265,Q9UBU8,Q96L91,Q9NPF5,Q9UEE9,Q9H9F9,P60709"
C_596,"Q9BUF5,P07437,Q99867,Q13509,P68371,Q13885,P68366,Q9BQE3,P68363,Q71U36,P27708"
C_597,"P18887,Q9P0T7,P49755,Q16762,Q13428,Q13586,Q9NVA2,P55809,O75396,Q96FQ6,P50897"
C_598,"Q8TCJ2,P04844,P04843,Q8NFH5,Q969V3,P10253,Q96AG4,O95202,Q12906,Q9NZI8,O60506"
C_599,"O95292,Q5JTV8,Q96I99,Q9P2R7,P53597,P51688,P55809,Q96FQ6,Q5UIP0,Q5JRX3,P50213,Q96FN4"
C_600,"Q7L2H7,Q9Y262,Q9UBQ5,Q13347,O15372,O75821,O00303,P60228,O15371,Q99613,P55884,Q14152"
C_601,"O75575,Q9Y535,P05423,Q9BUI4,Q9NW08,O14802,Q9Y2S0,O15160,P52434,P19388,Q9H9Y6,O95602"
C_602,"P20226,Q9HBM6,Q16594,Q15545,P49848,Q15542,O00268,Q5VWG9,Q6P1X5,Q8IZX4,Q15543,Q12962,P21675"
C_603,"O75251,P28331,O96000,Q9Y6M9,O43674,Q9UI09,P40926,P48047,P36542,P30049,P06576,P25705,P24539"
C_604,"P63000,Q96C90,O15212,Q9UHV9,O60925,Q9BPZ3,Q9H074,Q13310,Q96G74,Q9Y5Y2,Q8WXI7,P12532,O95373,P78318"
C_605,"Q9NP81,Q9NSE4,O95758,Q13405,P11498,Q969G5,Q9UMR5,P41219,Q9UMX5,P43243,P10253,O43852,P19022,P11586"
C_606,"P03915,P03886,P61916,P56181,P19404,P49821,O00217,O75251,O75489,O75306,P28331,O96000,Q16718,P16989"
C_607,"P51991,P22626,P09651,Q13151,P26599,Q8ND56,P14866,P52597,Q14103,Q9BUJ2,P31942,P55795,P31943,O14979,Q09666"
C_608,"Q9UHR6,Q86VN1,Q96QK1,Q9UBQ0,Q9BRG1,Q4G0F5,O75436,Q00341,Q06418,O95801,Q96FX7,Q9UJA5,O60749,Q92900,Q8TAE6,Q9UKK6"
C_609,"Q9Y2L8,Q8TBF4,Q8WU90,Q9C0E2,P08670,P46939,Q8N806,Q92995,Q15386,O43818,Q6I9Y2,Q86W42,Q13769,Q96J01,Q8NI27,Q96FV9,O94829"
C_610,"P22314,Q9NXH9,P54136,P47897,O43776,P56192,Q9P2J5,Q15046,P41252,P41250,P07814,P14868,P49588,P61758,O43324,P08243,Q13155,Q12904"
C_611,"Q5JSH3,Q00403,Q15560,Q99747,Q96E14,Q8WU10,Q99633,O95777,Q99707,Q9UK45,P62312,Q9Y4Y9,Q9Y4Z0,P62310,Q9Y333,Q8TDG4,Q3T8J9,Q8IWJ2,Q9NZN4,O60231"
C_612,"Q02880,Q12824,Q6STE5,Q92925,Q96GM5,Q8TAQ2,Q92922,Q969G3,P51532,P51531,Q15291,Q8WUB8,O75376,Q9UGU5,Q92782,Q12830,Q9UIG0,Q8NFD5,O14497,O96019"
C_613,"O75643,Q8IYB3,Q96DI7,P62318,P62316,P62314,O95905,P62304,P09234,P08621,P82909,P14678,Q6P2Q9,O94906,Q9UMS4,Q9Y312,Q9BZJ0,Q9NX63,O95400,P27695"
C_614,"Q70CQ2,Q15654,Q6ZVM7,Q04726,Q6YHU6,Q9Y6A5,O76070,P63165,Q93045,P42226,Q92783,P50225,O60232,Q9BYN0,Q9NZC9,O95486,O43865,Q9UBT2,O15355,Q9UNE7"
C_615,"Q9UBB9,Q9UPN7,Q96G25,O75586,Q9NPJ6,Q9NX70,Q9H204,Q6P2C8,O75448,Q15528,Q13503,Q9BUE0,Q9NVC6,Q9Y2X0,O60244,Q9UHV7,Q93074,Q9P086,Q9BTT4,Q15648"
C_616,"O75152,Q9Y277,P52758,P11441,Q8TAP9,Q969X1,O43615,P04216,Q9Y4P3,Q01995,Q8IWZ8,O15400,Q9Y5M8,Q9BQ15,O60493,Q15637,O43819,Q9Y3A5,P82979,P09234,Q92665,Q96E11,Q96EL3,P29558,Q9P2N5,O60828,P30405,P23284,P22307,O95182"
C_617,"Q5BKZ1,Q86VM9,P04004,Q6EMK4,Q9BVJ6,Q01081,Q9BYV6,Q13595,Q9Y2W1,Q13641,P10646,Q12789,O15260,Q16629,Q13243,Q05519,O75494,Q9Y5B9,P18583,Q53GS9,Q2TAY7,O43175,Q16181,Q15019,O00422,Q15424,P06702,Q13123,Q9Y3B4,Q92542,Q12857,P43246,Q9NR30,P41223,Q9H2P0"
C_618,"Q15029,O75643,P26368,Q01081,O75962,P53999,Q9HCS7,Q07955,O75934,O43290,P09012,P62318,P62316,P62314,Q9BWJ5,Q15427,Q15393,Q13435,O75533,Q12874,Q15428,Q15459,P08579,P09661,P08621,O43395,Q6P2Q9,O94906,O43172,Q8WWY3,Q9UMS4,Q9Y3B4,O43660,Q7RTV0,Q86TB9,P13473,Q9ULR0,Q99459"
C_619,"Q2NL82,Q53S58,Q9BQC6,P82933,P62269,Q7Z7F7,Q86TS9,Q4U2R6,Q8N5N7,Q9BRJ2,Q9H9J2,Q9Y6G3,Q8IXM3,Q9NQ50,Q9NYK5,Q96DV4,Q9BZE1,Q9BYC8,Q96A35,Q16540,Q7Z2W9,P49406,Q9NX20,Q9P015,Q6P1L8,Q9BYD1,P52815,Q9Y3B7,Q7Z7H8,Q9BYD2,Q9BYD3,P09001,Q5T653,Q9BVG9,Q8WWI1,Q07666,P05783,Q14197,O43390,P07910,Q96DZ1"
C_620,"Q96A49,O95905,P61289,Q9UL46,Q06323,P48556,Q15008,Q16401,P55036,O43242,Q13200,Q99460,O00487,P51665,Q9UNM6,O00232,O00231,O75832,P28062,Q99436,P28072,P28074,P28070,P49720,P49721,P40306,P20618,Q8TAA3,O14818,P60900,P28066,P25789,P25788,P25787,P25786,P62195,P35998,P43686,P17980,P62191,P62333"
C_621,"Q15942,O95218,O75312,Q96K21,P46937,O75351,O75436,Q16864,P21281,Q93008,Q9C0B0,P61960,Q9Y3C8,P15374,O94888,Q04323,Q9NRR5,Q9UMX0,Q70CQ2,Q96S82,O95155,O00762,P63146,P49459,Q15819,Q13404,P68036,P62837,P51668,P04818,Q14166,Q8N5M4,Q99614,Q15654,A6NL28,O75347,Q9Y6A5,P50225,O60232,Q9BYN0,O43865,Q9UBT2"
C_622,"P82912,P08865,P46781,P62241,P62081,P62753,P46782,P62701,P61247,P62861,P23396,P62273,P62857,Q71UM5,P62979,P62854,P62851,P62847,P62266,P63220,P60866,P15880,P39019,P08708,P62249,P62244,P62841,P62263,P62277,P25398,P62280,Q9NQ39,P46783,Q15050,Q8IY81,P05387,P05386,Q8NHW5,P05388,P32969,P62917,P62424,P18124,Q02878,P46777,P36578,P63173,P61513,P61927,Q9Y3U8,P42766,P62910,P62899,P62888,P39023,P47914,P46776,P61353,P83731,P62750,P62829,P35268,P46778,O76021,P84098,Q02543,Q07020,P18621,P61313,P50914,P26373,P30050,P62913,Q96L21,P62906,P27635,P19338,P55209,Q9Y2X3,O00567,P46087,Q14978,P55769,Q9H009,Q9BYG3,P55081,Q9BQG0,Q9Y383,Q92993,P56537,P08238,P07900,Q58FG0,P20671,Q9BVP2,P63244,P22087,P49411,P13639,P68104,Q99848,Q14137,P07355,P05141,P12235"
